STATE_NAME,COUNTY_NAME,STATE_FIPS,COUNTY_FIPS,CLINTON_VOTES,CLINTON_%,TRUMP_VOTES,TRUMP_%,MCMULLIN_VOTES,MCMULLIN_%,OTHER_VOTES,OTHER_%,
COLORADO,DELTA,8,29,4087,24.3%,11655,69.4%,130,0.8%,918,5.5%,
COLORADO,DENVER,8,31,244551,73.7%,62690,18.9%,2110,0.6%,22501,6.8%,
COLORADO,DOLORES,8,33,242,19.3%,944,75.2%,11,0.9%,58,4.6%,
COLORADO,DOUGLAS,8,35,68657,36.6%,102573,54.7%,3102,1.7%,13168,7.0%,
COLORADO,EAGLE,8,37,14099,55.9%,8990,35.6%,165,0.7%,1969,7.8%,
COLORADO,ELBERT,8,39,3134,19.6%,11705,73.2%,170,1.1%,971,6.1%,
COLORADO,ELPASO,8,41,108010,33.9%,179228,56.2%,4276,1.3%,27454,8.6%,
COLORADO,FREMONT,8,43,5297,24.1%,15122,68.8%,133,0.6%,1421,6.5%,
COLORADO,GARFIELD,8,45,11271,42.6%,13132,49.6%,185,0.7%,1882,7.1%,
COLORADO,GILPIN,8,47,1634,45.7%,1566,43.8%,28,0.8%,348,9.7%,
COLORADO,GRAND,8,49,3358,39.1%,4494,52.3%,61,0.7%,675,7.9%,
COLORADO,GUNNISON,8,51,5128,54.5%,3289,34.9%,66,0.7%,929,9.9%,
COLORADO,HINSDALE,8,53,197,33.4%,339,57.6%,8,1.4%,45,7.6%,
COLORADO,HUERFANO,8,55,1633,43.2%,1883,49.8%,13,0.3%,254,6.7%,
COLORADO,JACKSON,8,57,171,19.9%,629,73.1%,4,0.5%,57,6.6%,
COLORADO,JEFFERSON,8,59,160776,48.9%,138177,42.0%,3539,1.1%,26391,8.0%,
COLORADO,KIOWA,8,61,91,10.6%,728,85.1%,5,0.6%,31,3.6%,
COLORADO,KITCARSON,8,63,536,14.5%,2967,80.1%,24,0.6%,175,4.7%,
COLORADO,LAKE,8,65,1616,50.5%,1270,39.7%,28,0.9%,285,8.9%,
COLORADO,LAPLATA,8,67,15525,49.8%,12587,40.4%,245,0.8%,2793,9.0%,
COLORADO,LARIMER,8,69,93113,47.5%,83430,42.6%,2682,1.4%,16756,8.5%,
COLORADO,LASANIMAS,8,71,2650,39.0%,3710,54.6%,25,0.4%,408,6.0%,
COLORADO,LINCOLN,8,73,409,16.8%,1892,77.7%,12,0.5%,123,5.0%,
COLORADO,LOGAN,8,75,1851,19.0%,7282,74.9%,67,0.7%,522,5.4%,
COLORADO,MESA,8,77,21729,28.0%,49779,64.1%,880,1.1%,5266,6.8%,
COLORADO,MINERAL,8,79,237,36.3%,344,52.8%,5,0.8%,66,10.1%,
COLORADO,MOFFAT,8,81,874,13.4%,5305,81.3%,60,0.9%,286,4.4%,
COLORADO,MONTEZUMA,8,83,3973,30.9%,7853,61.1%,129,1.0%,903,7.0%,
COLORADO,MONTROSE,8,85,5466,25.8%,14382,67.9%,211,1.0%,1127,5.3%,
COLORADO,MORGAN,8,87,3151,26.3%,8145,68.1%,80,0.7%,584,4.9%,
COLORADO,OTERO,8,89,2943,34.8%,4928,58.3%,51,0.6%,530,6.3%,
COLORADO,OURAY,8,91,1697,51.3%,1351,40.8%,37,1.1%,225,6.8%,
COLORADO,PARK,8,93,3421,32.8%,6135,58.9%,71,0.7%,790,7.6%,
COLORADO,PHILLIPS,8,95,436,18.7%,1791,76.8%,9,0.4%,96,4.1%,
COLORADO,PITKIN,8,97,7333,69.7%,2550,24.2%,42,0.4%,598,5.7%,
COLORADO,PROWERS,8,99,1186,23.6%,3531,70.4%,48,1.0%,251,5.0%,
COLORADO,PUEBLO,8,101,35875,45.6%,36265,46.1%,441,0.6%,6065,7.7%,
COLORADO,RIOBLANCO,8,103,436,12.6%,2791,80.9%,52,1.5%,171,5.0%,
COLORADO,RIOGRANDE,8,105,2001,36.2%,3085,55.7%,47,0.8%,401,7.2%,
COLORADO,ROUTT,8,107,7600,54.3%,5230,37.4%,117,0.8%,1039,7.4%,
COLORADO,SAGUACHE,8,109,1417,50.0%,1147,40.5%,14,0.5%,257,9.1%,
COLORADO,SANJUAN,8,111,265,52.4%,215,42.5%,2,0.4%,24,4.7%,
COLORADO,SANMIGUEL,8,113,2975,68.7%,1033,23.9%,15,0.3%,306,7.1%,
COLORADO,SEDGWICK,8,115,267,19.6%,1015,74.4%,12,0.9%,70,5.1%,
COLORADO,SUMMIT,8,117,9557,59.1%,5100,31.5%,113,0.7%,1404,8.7%,
COLORADO,TELLER,8,119,3603,24.9%,9745,67.5%,121,0.8%,975,6.8%,
COLORADO,WASHINGTON,8,121,296,10.8%,2299,84.1%,16,0.6%,122,4.5%,
COLORADO,WELD,8,123,46519,34.3%,76651,56.6%,1615,1.2%,10645,7.9%,
COLORADO,YUMA,8,125,726,15.2%,3850,80.4%,33,0.7%,182,3.8%,
CONNECTICUT,FAIRFIELD,9,1,243852,57.9%,160077,38.0%,612,0.1%,16668,4.0%,
CONNECTICUT,HARTFORD,9,3,240403,59.1%,148173,36.4%,540,0.1%,17748,4.4%,
CONNECTICUT,LITCHFIELD,9,5,39775,40.8%,53051,54.4%,89,0.1%,4527,4.6%,
CONNECTICUT,MIDDLESEX,9,7,45357,51.2%,38867,43.9%,128,0.1%,4272,4.8%,
CONNECTICUT,NEWHAVEN,9,9,205609,54.2%,159048,42.0%,378,0.1%,13971,3.7%,
CONNECTICUT,NEWLONDON,9,11,62278,50.4%,54058,43.8%,155,0.1%,7037,5.7%,
CONNECTICUT,TOLLAND,9,13,38506,49.7%,34194,44.2%,129,0.2%,4595,5.9%,
CONNECTICUT,WINDHAM,9,15,21792,42.9%,25747,50.7%,77,0.2%,3207,6.3%,
DELAWARE,KENT,10,1,33351,44.6%,36991,49.5%,109,0.1%,4278,5.7%,
DELAWARE,NEWCASTLE,10,3,162919,62.0%,85525,32.5%,514,0.2%,14021,5.3%,
DELAWARE,SUSSEX,10,5,39333,37.1%,62611,59.0%,83,0.1%,4079,3.8%,
FLORIDA,ALACHUA,12,1,75820,58.3%,46834,36.0%,0,0.0%,7446,5.7%,
FLORIDA,BAKER,12,3,2112,16.6%,10294,81.0%,0,0.0%,299,2.4%,
FLORIDA,BAY,12,5,21797,24.7%,62194,70.5%,0,0.0%,4231,4.8%,
FLORIDA,BRADFORD,12,7,2924,24.1%,8913,73.3%,0,0.0%,321,2.6%,
FLORIDA,BREVARD,12,9,119679,37.6%,181848,57.2%,0,0.0%,16614,5.2%,
FLORIDA,BROWARD,12,11,553320,66.1%,260951,31.2%,0,0.0%,23117,2.8%,
FLORIDA,CALHOUN,12,13,1241,20.3%,4655,76.0%,0,0.0%,232,3.8%,
FLORIDA,CHARLOTTE,12,15,33445,34.4%,60218,62.0%,0,0.0%,3524,3.6%,
FLORIDA,CITRUS,12,17,22789,28.3%,54456,67.7%,0,0.0%,3167,3.9%,
FLORIDA,CLAY,12,19,27822,25.9%,74963,69.9%,0,0.0%,4532,4.2%,
FLORIDA,COLLIER,12,21,61085,35.4%,105423,61.1%,0,0.0%,6002,3.5%,
FLORIDA,COLUMBIA,12,23,7601,26.3%,20368,70.6%,0,0.0%,895,3.1%,
FLORIDA,DESOTO,12,27,3781,34.7%,6778,62.2%,0,0.0%,344,3.2%,
FLORIDA,DIXIE,12,29,1270,17.5%,5822,80.3%,0,0.0%,154,2.1%,
FLORIDA,DUVAL,12,31,205704,47.1%,211672,48.5%,0,0.0%,19197,4.4%,
FLORIDA,ESCAMBIA,12,33,57461,37.3%,88808,57.6%,0,0.0%,7903,5.1%,
FLORIDA,FLAGLER,12,35,22026,38.0%,33850,58.4%,0,0.0%,2111,3.6%,
FLORIDA,FRANKLIN,12,37,1744,28.8%,4125,68.1%,0,0.0%,190,3.1%,
FLORIDA,GADSDEN,12,39,15020,67.6%,6728,30.3%,0,0.0%,466,2.1%,
FLORIDA,GILCHRIST,12,41,1458,17.2%,6740,79.6%,0,0.0%,274,3.2%,
FLORIDA,GLADES,12,43,1271,29.0%,2996,68.4%,0,0.0%,115,2.6%,
FLORIDA,GULF,12,45,1720,23.5%,5329,72.7%,0,0.0%,282,3.8%,
FLORIDA,HAMILTON,12,47,1904,34.7%,3443,62.7%,0,0.0%,144,2.6%,
FLORIDA,HARDEE,12,49,2149,28.1%,5242,68.6%,0,0.0%,254,3.3%,
FLORIDA,HENDRY,12,51,4615,41.3%,6195,55.4%,0,0.0%,372,3.3%,
FLORIDA,HERNANDO,12,53,31795,33.6%,58970,62.3%,0,0.0%,3886,4.1%,
FLORIDA,HIGHLANDS,12,55,14937,32.5%,29565,64.3%,0,0.0%,1509,3.3%,
FLORIDA,HILLSBOROUGH,12,57,307896,51.0%,266870,44.2%,0,0.0%,29124,4.8%,
FLORIDA,HOLMES,12,59,853,10.0%,7483,87.5%,0,0.0%,220,2.6%,
FLORIDA,INDIANRIVER,12,61,29043,36.0%,48620,60.2%,0,0.0%,3106,3.8%,
FLORIDA,JACKSON,12,63,6397,30.2%,14257,67.4%,0,0.0%,505,2.4%,
FLORIDA,JEFFERSON,12,65,3541,46.1%,3930,51.1%,0,0.0%,218,2.8%,
FLORIDA,LAFAYETTE,12,67,518,15.2%,2809,82.4%,0,0.0%,84,2.5%,
FLORIDA,LAKE,12,69,62838,36.9%,102188,59.9%,0,0.0%,5436,3.2%,
FLORIDA,LEE,12,71,124908,37.9%,191551,58.1%,0,0.0%,13303,4.0%,
FLORIDA,LEON,12,73,92068,59.8%,53821,35.0%,0,0.0%,7992,5.2%,
FLORIDA,LEVY,12,75,5101,26.2%,13775,70.6%,0,0.0%,623,3.2%,
FLORIDA,LIBERTY,12,77,651,19.7%,2543,76.8%,0,0.0%,118,3.6%,
FLORIDA,MADISON,12,79,3526,41.3%,4851,56.8%,0,0.0%,163,1.9%,
FLORIDA,MANATEE,12,81,71224,39.4%,101944,56.4%,0,0.0%,7589,4.2%,
FLORIDA,MARION,12,83,62041,35.3%,107833,61.3%,0,0.0%,6026,3.4%,
FLORIDA,MARTIN,12,85,30185,34.8%,53204,61.4%,0,0.0%,3244,3.7%,
FLORIDA,MIAMI-DADE,12,86,624146,63.2%,333999,33.8%,0,0.0%,29046,2.9%,
FLORIDA,MONROE,12,87,18971,44.1%,21904,51.0%,0,0.0%,2102,4.9%,
FLORIDA,NASSAU,12,89,10869,23.1%,34266,72.9%,0,0.0%,1857,4.0%,
FLORIDA,OKALOOSA,12,91,23780,23.3%,71893,70.4%,0,0.0%,6423,6.3%,
FLORIDA,OKEECHOBEE,12,93,3959,28.8%,9356,68.0%,0,0.0%,446,3.2%,
FLORIDA,ORANGE,12,95,329894,59.8%,195216,35.4%,0,0.0%,26792,4.9%,
FLORIDA,OSCEOLA,12,97,85458,60.4%,50301,35.6%,0,0.0%,5708,4.0%,
FLORIDA,PALMBEACH,12,99,374673,56.2%,272402,40.9%,0,0.0%,19137,2.9%,
FLORIDA,PASCO,12,101,90142,37.1%,142101,58.4%,0,0.0%,11022,4.5%,
FLORIDA,PINELLAS,12,103,233701,47.0%,239201,48.1%,0,0.0%,24583,4.9%,
FLORIDA,POLK,12,105,117433,40.9%,157430,54.9%,0,0.0%,12106,4.2%,
FLORIDA,PUTNAM,12,107,10094,30.3%,22138,66.5%,0,0.0%,1069,3.2%,
FLORIDA,STJOHNS,12,109,43099,31.3%,88684,64.3%,0,0.0%,6063,4.4%,
FLORIDA,STLUCIE,12,111,66881,47.1%,70289,49.5%,0,0.0%,4823,3.4%,
FLORIDA,SANTAROSA,12,113,18464,20.8%,65339,73.7%,0,0.0%,4881,5.5%,
FLORIDA,SARASOTA,12,115,97870,42.3%,124438,53.8%,0,0.0%,9045,3.9%,
FLORIDA,SEMINOLE,12,117,105914,46.6%,109443,48.1%,0,0.0%,12169,5.3%,
FLORIDA,SUMTER,12,119,22638,29.3%,52730,68.3%,0,0.0%,1870,2.4%,
FLORIDA,SUWANNEE,12,121,3964,21.1%,14287,76.0%,0,0.0%,536,2.9%,
FLORIDA,TAYLOR,12,123,2152,23.0%,6930,74.1%,0,0.0%,266,2.8%,
FLORIDA,UNION,12,125,1014,17.7%,4568,79.8%,0,0.0%,140,2.4%,
FLORIDA,VOLUSIA,12,127,109091,41.4%,143007,54.3%,0,0.0%,11180,4.2%,
FLORIDA,WAKULLA,12,129,4348,28.2%,10512,68.1%,0,0.0%,584,3.8%,
FLORIDA,WALTON,12,131,6876,20.3%,25756,76.0%,0,0.0%,1266,3.7%,
FLORIDA,WASHINGTON,12,133,2264,20.2%,8637,77.0%,0,0.0%,310,2.8%,
GEORGIA,APPLING,13,1,1434,20.5%,5494,78.4%,1,0.0%,83,1.2%,
GEORGIA,ATKINSON,13,3,697,26.7%,1878,72.0%,0,0.0%,35,1.3%,
GEORGIA,BACON,13,5,608,15.1%,3364,83.7%,0,0.0%,48,1.2%,
GEORGIA,BAKER,13,7,650,45.1%,775,53.8%,0,0.0%,15,1.0%,
GEORGIA,BALDWIN,13,9,7970,49.5%,7697,47.8%,16,0.1%,433,2.7%,
GEORGIA,BANKS,13,11,684,9.8%,6134,87.9%,11,0.2%,146,2.1%,
GEORGIA,BARROW,13,13,6580,22.6%,21108,72.6%,113,0.4%,1260,4.3%,
GEORGIA,BARTOW,13,15,8212,20.7%,29911,75.3%,133,0.3%,1477,3.7%,
GEORGIA,BENHILL,13,17,2101,35.4%,3739,63.0%,3,0.1%,93,1.6%,
GEORGIA,BERRIEN,13,19,1047,15.9%,5422,82.3%,2,0.0%,119,1.8%,
GEORGIA,BIBB,13,21,36787,58.8%,24043,38.4%,182,0.3%,1584,2.5%,
GEORGIA,BLECKLEY,13,23,1101,22.1%,3719,74.8%,21,0.4%,133,2.7%,
GEORGIA,BRANTLEY,13,25,619,9.8%,5567,88.4%,0,0.0%,115,1.8%,
GEORGIA,BROOKS,13,27,2528,39.9%,3701,58.4%,5,0.1%,102,1.6%,
GEORGIA,BRYAN,13,29,4014,26.5%,10529,69.4%,46,0.3%,584,3.8%,
GEORGIA,BULLOCH,13,31,9261,36.6%,15097,59.6%,37,0.1%,921,3.6%,
GEORGIA,BURKE,13,33,4731,50.6%,4491,48.0%,0,0.0%,129,1.4%,
GEORGIA,BUTTS,13,35,2566,27.0%,6717,70.6%,18,0.2%,213,2.2%,
GEORGIA,CALHOUN,13,37,1179,58.2%,830,41.0%,0,0.0%,16,0.8%,
GEORGIA,CAMDEN,13,39,5930,31.1%,12310,64.6%,12,0.1%,817,4.3%,
GEORGIA,CANDLER,13,43,1026,27.3%,2664,70.8%,0,0.0%,73,1.9%,
GEORGIA,CARROLL,13,45,12464,28.0%,30029,67.5%,169,0.4%,1797,4.0%,
GEORGIA,CATOOSA,13,47,4771,17.7%,20876,77.5%,137,0.5%,1156,4.3%,
GEORGIA,CHARLTON,13,49,1004,25.0%,2951,73.5%,0,0.0%,61,1.5%,
GEORGIA,CHATHAM,13,51,62290,55.1%,45688,40.4%,263,0.2%,4810,4.3%,
GEORGIA,CHATTAHOOCHEE,13,53,594,42.7%,751,54.0%,0,0.0%,45,3.2%,
GEORGIA,CHATTOOGA,13,55,1613,19.5%,6462,78.3%,0,0.0%,177,2.1%,
GEORGIA,CHEROKEE,13,57,25231,22.4%,80649,71.5%,749,0.7%,6155,5.5%,
GEORGIA,CLARKE,13,59,29603,65.1%,12717,28.0%,309,0.7%,2847,6.3%,
GEORGIA,CLAY,13,61,697,54.8%,566,44.5%,1,0.1%,9,0.7%,
GEORGIA,CLAYTON,13,63,78220,83.6%,12645,13.5%,58,0.1%,2657,2.8%,
GEORGIA,CLINCH,13,65,686,27.9%,1727,70.3%,4,0.2%,38,1.5%,
GEORGIA,COBB,13,67,160121,47.9%,152912,45.8%,2108,0.6%,18917,5.7%,
GEORGIA,COFFEE,13,69,4094,29.4%,9588,68.9%,0,0.0%,233,1.7%,
GEORGIA,COLQUITT,13,71,3463,25.4%,9898,72.7%,13,0.1%,250,1.8%,
GEORGIA,COLUMBIA,13,73,18887,29.0%,43085,66.1%,342,0.5%,2893,4.4%,
GEORGIA,COOK,13,75,1753,28.9%,4176,68.9%,5,0.1%,123,2.0%,
GEORGIA,COWETA,13,77,16583,26.7%,42533,68.4%,267,0.4%,2827,4.5%,
GEORGIA,CRAWFORD,13,79,1421,27.5%,3635,70.2%,6,0.1%,114,2.2%,
GEORGIA,CRISP,13,81,2837,37.8%,4549,60.6%,0,0.0%,126,1.7%,
GEORGIA,DADE,13,83,965,15.5%,5051,80.9%,0,0.0%,226,3.6%,
GEORGIA,DAWSON,13,85,1448,12.3%,9900,83.8%,46,0.4%,426,3.6%,
GEORGIA,DECATUR,13,87,4124,40.1%,6020,58.5%,8,0.1%,134,1.3%,
GEORGIA,DEKALB,13,89,251370,79.1%,51468,16.2%,1011,0.3%,14000,4.4%,
GEORGIA,DODGE,13,91,1839,26.2%,5021,71.6%,6,0.1%,143,2.0%,
GEORGIA,DOOLY,13,93,1872,48.5%,1951,50.6%,0,0.0%,36,0.9%,
GEORGIA,DOUGHERTY,13,95,23311,68.4%,10232,30.0%,32,0.1%,512,1.5%,
GEORGIA,DOUGLAS,13,97,31005,53.7%,24817,43.0%,149,0.3%,1767,3.1%,
GEORGIA,EARLY,13,99,2168,45.3%,2552,53.3%,0,0.0%,65,1.4%,
GEORGIA,ECHOLS,13,101,156,13.2%,1007,85.2%,6,0.5%,13,1.1%,
GEORGIA,EFFINGHAM,13,103,4853,20.7%,17874,76.2%,26,0.1%,705,3.0%,
GEORGIA,ELBERT,13,105,2539,31.8%,5292,66.3%,11,0.1%,145,1.8%,
GEORGIA,EMANUEL,13,107,2435,31.0%,5335,67.9%,12,0.2%,78,1.0%,
GEORGIA,EVANS,13,109,1130,31.3%,2404,66.5%,6,0.2%,73,2.0%,
GEORGIA,FANNIN,13,111,1923,16.2%,9632,81.1%,18,0.2%,303,2.6%,
GEORGIA,FAYETTE,13,113,23284,37.9%,35048,57.0%,352,0.6%,2827,4.6%,
GEORGIA,FLOYD,13,115,9159,26.3%,24114,69.2%,160,0.5%,1427,4.1%,
GEORGIA,FORSYTH,13,117,23462,23.7%,69851,70.6%,586,0.6%,5065,5.1%,
GEORGIA,FRANKLIN,13,119,1243,14.5%,7054,82.5%,17,0.2%,236,2.8%,
GEORGIA,FULTON,13,121,297051,67.7%,117783,26.8%,409,0.1%,23508,5.4%,
GEORGIA,GILMER,13,123,1965,15.4%,10477,82.0%,17,0.1%,314,2.5%,
GEORGIA,GLASCOCK,13,125,138,9.9%,1235,88.8%,0,0.0%,17,1.2%,
GEORGIA,GLYNN,13,127,11775,34.2%,21512,62.5%,77,0.2%,1073,3.1%,
GEORGIA,GORDON,13,129,3181,16.7%,15191,79.7%,44,0.2%,646,3.4%,
GEORGIA,GRADY,13,131,3013,32.7%,6053,65.7%,5,0.1%,142,1.5%,
GEORGIA,GREENE,13,133,3199,36.1%,5490,62.0%,8,0.1%,155,1.8%,
GEORGIA,GWINNETT,13,135,166153,50.2%,146989,44.4%,1967,0.6%,15841,4.8%,
GEORGIA,HABERSHAM,13,137,2483,15.2%,13190,80.8%,81,0.5%,579,3.5%,
GEORGIA,HALL,13,139,16180,22.7%,51733,72.7%,315,0.4%,2914,4.1%,
GEORGIA,HANCOCK,13,141,2701,75.4%,843,23.5%,0,0.0%,36,1.0%,
GEORGIA,HARALSON,13,143,1475,13.0%,9585,84.4%,20,0.2%,277,2.4%,
GEORGIA,HARRIS,13,145,4086,24.8%,11936,72.3%,71,0.4%,409,2.5%,
GEORGIA,HART,13,147,2585,25.6%,7286,72.0%,17,0.2%,229,2.3%,
GEORGIA,HEARD,13,149,743,17.6%,3370,79.8%,8,0.2%,102,2.4%,
GEORGIA,HENRY,13,151,50057,50.4%,45724,46.0%,252,0.3%,3334,3.4%,
GEORGIA,HOUSTON,13,153,22553,37.5%,35430,59.0%,170,0.3%,1926,3.2%,
GEORGIA,IRWIN,13,155,891,24.3%,2716,74.0%,3,0.1%,60,1.6%,
GEORGIA,JACKSON,13,157,4491,16.4%,21784,79.4%,40,0.1%,1106,4.0%,
GEORGIA,JASPER,13,159,1544,25.5%,4360,72.1%,16,0.3%,125,2.1%,
GEORGIA,JEFFDAVIS,13,161,901,17.7%,4104,80.5%,1,0.0%,90,1.8%,
GEORGIA,JEFFERSON,13,163,3821,54.8%,3063,44.0%,7,0.1%,77,1.1%,
GEORGIA,JENKINS,13,165,1123,36.7%,1895,62.0%,3,0.1%,35,1.1%,
GEORGIA,JOHNSON,13,167,1136,30.8%,2519,68.3%,3,0.1%,28,0.8%,
GEORGIA,JONES,13,169,3961,31.6%,8305,66.2%,17,0.1%,268,2.1%,
GEORGIA,LAMAR,13,171,2270,29.8%,5190,68.2%,18,0.2%,134,1.8%,
GEORGIA,LANIER,13,173,806,28.1%,1984,69.1%,5,0.2%,76,2.6%,
GEORGIA,LAURENS,13,175,6752,34.6%,12411,63.5%,31,0.2%,336,1.7%,
GEORGIA,LEE,13,177,3170,22.4%,10646,75.3%,11,0.1%,316,2.2%,
GEORGIA,LIBERTY,13,179,9556,59.2%,6134,38.0%,26,0.2%,427,2.6%,
GEORGIA,LINCOLN,13,181,1273,31.0%,2759,67.3%,0,0.0%,70,1.7%,
GEORGIA,LONG,13,183,1360,33.0%,2626,63.8%,0,0.0%,131,3.2%,
GEORGIA,LOWNDES,13,185,15064,39.8%,21635,57.2%,85,0.2%,1021,2.7%,
GEORGIA,LUMPKIN,13,187,2220,17.7%,9619,76.8%,50,0.4%,628,5.0%,
GEORGIA,MCDUFFIE,13,189,3699,39.9%,5432,58.6%,0,0.0%,137,1.5%,
GEORGIA,MCINTOSH,13,191,2303,39.0%,3487,59.1%,0,0.0%,113,1.9%,
GEORGIA,MACON,13,193,2705,63.1%,1540,35.9%,0,0.0%,42,1.0%,
GEORGIA,MADISON,13,195,2425,20.1%,9201,76.2%,27,0.2%,428,3.5%,
GEORGIA,MARION,13,197,1213,38.0%,1921,60.2%,3,0.1%,53,1.7%,
GEORGIA,MERIWETHER,13,199,3804,41.3%,5222,56.7%,12,0.1%,179,1.9%,
GEORGIA,MILLER,13,201,623,24.5%,1891,74.3%,0,0.0%,30,1.2%,
GEORGIA,MITCHELL,13,205,3493,44.3%,4279,54.3%,6,0.1%,102,1.3%,
GEORGIA,MONROE,13,207,3571,28.1%,8832,69.6%,0,0.0%,284,2.2%,
GEORGIA,MONTGOMERY,13,209,847,23.7%,2670,74.7%,11,0.3%,48,1.3%,
GEORGIA,MORGAN,13,211,2663,28.1%,6559,69.2%,19,0.2%,234,2.5%,
GEORGIA,MURRAY,13,213,1800,14.4%,10341,83.0%,12,0.1%,305,2.4%,
GEORGIA,MUSCOGEE,13,215,39851,57.3%,26976,38.8%,217,0.3%,2481,3.6%,
GEORGIA,NEWTON,13,217,21943,49.6%,20913,47.3%,81,0.2%,1301,2.9%,
GEORGIA,OCONEE,13,219,5581,27.7%,13425,66.6%,162,0.8%,981,4.9%,
GEORGIA,OGLETHORPE,13,221,1831,27.4%,4625,69.3%,8,0.1%,210,3.1%,
GEORGIA,PAULDING,13,223,18025,27.5%,44662,68.2%,134,0.2%,2657,4.1%,
GEORGIA,PEACH,13,225,5100,47.4%,5413,50.3%,12,0.1%,227,2.1%,
GEORGIA,PICKENS,13,227,1979,14.1%,11651,82.9%,37,0.3%,391,2.8%,
GEORGIA,PIERCE,13,229,903,12.4%,6302,86.2%,6,0.1%,100,1.4%,
GEORGIA,PIKE,13,231,1240,14.2%,7278,83.4%,41,0.5%,166,1.9%,
GEORGIA,POLK,13,233,2867,20.2%,11014,77.5%,17,0.1%,317,2.2%,
GEORGIA,PULASKI,13,235,1104,30.6%,2437,67.6%,5,0.1%,59,1.6%,
GEORGIA,PUTNAM,13,237,2758,29.1%,6544,69.0%,9,0.1%,177,1.9%,
GEORGIA,QUITMAN,13,239,461,44.2%,575,55.1%,0,0.0%,8,0.8%,
GEORGIA,RABUN,13,241,1444,18.1%,6287,78.7%,24,0.3%,237,3.0%,
GEORGIA,RANDOLPH,13,243,1598,55.1%,1271,43.8%,2,0.1%,28,1.0%,
GEORGIA,RICHMOND,13,245,48814,64.2%,24461,32.2%,233,0.3%,2517,3.3%,
GEORGIA,ROCKDALE,13,247,23255,61.1%,13478,35.4%,83,0.2%,1271,3.3%,
GEORGIA,SCHLEY,13,249,401,21.0%,1472,77.1%,0,0.0%,36,1.9%,
GEORGIA,SCREVEN,13,251,2300,40.2%,3305,57.8%,9,0.2%,101,1.8%,
GEORGIA,SEMINOLE,13,253,1189,33.1%,2345,65.4%,5,0.1%,49,1.4%,
GEORGIA,SPALDING,13,255,9357,36.4%,15646,60.9%,59,0.2%,642,2.5%,
GEORGIA,STEPHENS,13,257,1837,18.7%,7686,78.3%,27,0.3%,265,2.7%,
GEORGIA,STEWART,13,259,1222,59.4%,805,39.1%,0,0.0%,31,1.5%,
GEORGIA,SUMTER,13,261,5520,50.3%,5276,48.1%,0,0.0%,178,1.6%,
GEORGIA,TALBOT,13,263,2002,61.7%,1196,36.8%,0,0.0%,48,1.5%,
GEORGIA,TALIAFERRO,13,265,545,60.8%,349,38.9%,0,0.0%,3,0.3%,
GEORGIA,TATTNALL,13,267,1681,24.4%,5096,73.8%,5,0.1%,121,1.8%,
GEORGIA,TAYLOR,13,269,1296,38.0%,2064,60.6%,1,0.0%,47,1.4%,
GEORGIA,TELFAIR,13,271,1313,34.6%,2450,64.5%,1,0.0%,32,0.8%,
GEORGIA,TERRELL,13,273,2267,54.1%,1874,44.7%,5,0.1%,43,1.0%,
GEORGIA,THOMAS,13,275,7142,38.0%,11228,59.7%,41,0.2%,391,2.1%,
GEORGIA,TIFT,13,277,4347,30.6%,9584,67.4%,25,0.2%,263,1.8%,
GEORGIA,TOOMBS,13,279,2338,25.6%,6615,72.4%,20,0.2%,165,1.8%,
GEORGIA,TOWNS,13,281,1210,17.9%,5383,79.6%,9,0.1%,162,2.4%,
GEORGIA,TREUTLEN,13,283,862,31.9%,1809,66.9%,0,0.0%,32,1.2%,
GEORGIA,TROUP,13,285,9713,37.2%,15750,60.3%,49,0.2%,599,2.3%,
GEORGIA,TURNER,13,287,1246,36.7%,2095,61.7%,3,0.1%,54,1.6%,
GEORGIA,TWIGGS,13,289,1971,48.6%,2035,50.1%,0,0.0%,53,1.3%,
GEORGIA,UNION,13,291,1963,16.3%,9852,81.7%,13,0.1%,235,1.9%,
GEORGIA,UPSON,13,293,3475,31.8%,7292,66.7%,0,0.0%,167,1.5%,
GEORGIA,WALKER,13,295,4215,17.6%,18950,79.1%,0,0.0%,791,3.3%,
GEORGIA,WALTON,13,297,8292,20.4%,31125,76.5%,153,0.4%,1128,2.8%,
GEORGIA,WARE,13,299,3440,28.2%,8513,69.9%,16,0.1%,215,1.8%,
GEORGIA,WARREN,13,301,1314,56.3%,991,42.5%,0,0.0%,29,1.2%,
GEORGIA,WASHINGTON,13,303,4200,49.6%,4149,49.0%,2,0.0%,110,1.3%,
GEORGIA,WAYNE,13,305,2041,19.6%,8153,78.3%,17,0.2%,202,1.9%,
GEORGIA,WEBSTER,13,307,473,42.4%,630,56.5%,0,0.0%,13,1.2%,
GEORGIA,WHEELER,13,309,646,30.7%,1421,67.6%,0,0.0%,35,1.7%,
GEORGIA,WHITE,13,311,1674,14.1%,9761,81.9%,22,0.2%,455,3.8%,
GEORGIA,WHITFIELD,13,313,7937,25.9%,21537,70.2%,102,0.3%,1082,3.5%,
GEORGIA,WILCOX,13,315,852,28.6%,2096,70.4%,2,0.1%,26,0.9%,
GEORGIA,WILKES,13,317,1848,41.2%,2572,57.3%,4,0.1%,62,1.4%,
GEORGIA,WILKINSON,13,319,1894,44.2%,2333,54.4%,6,0.1%,54,1.3%,
GEORGIA,WORTH,13,321,2020,24.4%,6152,74.2%,6,0.1%,117,1.4%,
